Time,System Production (W)
04/02/2017 00:00,"0"
04/02/2017 00:15,"0"
04/02/2017 00:30,"0"
04/02/2017 00:45,"0"
04/02/2017 01:00,"0"
04/02/2017 01:15,"0"
04/02/2017 01:30,"0"
04/02/2017 01:45,"0"
04/02/2017 02:00,"0"
04/02/2017 02:15,"0"
04/02/2017 02:30,"0"
04/02/2017 02:45,"0"
04/02/2017 03:00,"0"
04/02/2017 03:15,"0"
04/02/2017 03:30,"0"
04/02/2017 03:45,"0"
04/02/2017 04:00,"0"
04/02/2017 04:15,"0"
04/02/2017 04:30,"0"
04/02/2017 04:45,"0"
04/02/2017 05:00,"0"
04/02/2017 05:15,"0"
04/02/2017 05:30,"0"
04/02/2017 05:45,"0"
04/02/2017 06:00,"0"
04/02/2017 06:15,"0"
04/02/2017 06:30,"0"
04/02/2017 06:45,"0"
04/02/2017 07:00,"0"
04/02/2017 07:15,"0"
04/02/2017 07:30,"0"
04/02/2017 07:45,"0"
04/02/2017 08:00,"0"
04/02/2017 08:15,"180.1667"
04/02/2017 08:30,"280.3333"
04/02/2017 08:45,"197.3333"
04/02/2017 09:00,"225"
04/02/2017 09:15,"190.3333"
04/02/2017 09:30,"151.1667"
04/02/2017 09:45,"313.5"
04/02/2017 10:00,"529.6667"
04/02/2017 10:15,"669"
04/02/2017 10:30,"1107.3334"
04/02/2017 10:45,"1264.8334"
04/02/2017 11:00,"1505"
04/02/2017 11:15,"1038.3334"
04/02/2017 11:30,"1378.3334"
04/02/2017 11:45,"858.3333"
04/02/2017 12:00,"1247.1666"
04/02/2017 12:15,"1382.1666"
04/02/2017 12:30,"1306.1666"
04/02/2017 12:45,"1640.1666"
04/02/2017 13:00,"1277.6666"
04/02/2017 13:15,"1277.1666"
04/02/2017 13:30,"1485.5"
04/02/2017 13:45,"1620.6666"
04/02/2017 14:00,"986.1667"
04/02/2017 14:15,"1453.8334"
04/02/2017 14:30,"1744.5"
04/02/2017 14:45,"1144"
04/02/2017 15:00,"1486.1666"
04/02/2017 15:15,"1566.1666"
04/02/2017 15:30,"1515"
04/02/2017 15:45,"1473.6666"
04/02/2017 16:00,"1413.3334"
04/02/2017 16:15,"1374"
04/02/2017 16:30,"1042"
04/02/2017 16:45,"573.5"
04/02/2017 17:00,"836.3333"
04/02/2017 17:15,"642.3333"
04/02/2017 17:30,"107.6667"
04/02/2017 17:45,"81"
04/02/2017 18:00,"188"
04/02/2017 18:15,"118.5"
04/02/2017 18:30,"55.3333"
04/02/2017 18:45,"18.3333"
04/02/2017 19:00,"100.3333"
04/02/2017 19:15,"166.5"
04/02/2017 19:30,"22.1667"
04/02/2017 19:45,"0.8333"
04/02/2017 20:00,"0"
04/02/2017 20:15,"0"
04/02/2017 20:30,"0"
04/02/2017 20:45,"0"
04/02/2017 21:00,"0"
04/02/2017 21:15,"0"
04/02/2017 21:30,"0"
04/02/2017 21:45,"0"
04/02/2017 22:00,"0"
04/02/2017 22:15,"0"
04/02/2017 22:30,"0"
04/02/2017 22:45,"0"
04/02/2017 23:00,"0"
04/02/2017 23:15,"0"
04/02/2017 23:30,"0"
04/02/2017 23:45,"0"
04/03/2017 00:00,"0"
04/03/2017 00:15,"0"
04/03/2017 00:30,"0"
04/03/2017 00:45,"0"
04/03/2017 01:00,"0"
04/03/2017 01:15,"0"
04/03/2017 01:30,"0"
04/03/2017 01:45,"0"
04/03/2017 02:00,"0"
04/03/2017 02:15,"0"
04/03/2017 02:30,"0"
04/03/2017 02:45,"0"
04/03/2017 03:00,"0"
04/03/2017 03:15,"0"
04/03/2017 03:30,"0"
04/03/2017 03:45,"0"
04/03/2017 04:00,"0"
04/03/2017 04:15,"0"
04/03/2017 04:30,"0"
04/03/2017 04:45,"0"
04/03/2017 05:00,"0"
04/03/2017 05:15,"0"
