Time,System Production (W)
03/26/2017 00:00,"0"
03/26/2017 00:15,"0"
03/26/2017 00:30,"0"
03/26/2017 00:45,"0"
03/26/2017 01:00,"0"
03/26/2017 01:15,"0"
03/26/2017 01:30,"0"
03/26/2017 01:45,"0"
03/26/2017 02:00,"0"
03/26/2017 02:15,"0"
03/26/2017 02:30,"0"
03/26/2017 02:45,"0"
03/26/2017 03:00,"0"
03/26/2017 03:15,"0"
03/26/2017 03:30,"0"
03/26/2017 03:45,"0"
03/26/2017 04:00,"0"
03/26/2017 04:15,"0"
03/26/2017 04:30,"0"
03/26/2017 04:45,"0"
03/26/2017 05:00,"0"
03/26/2017 05:15,"0"
03/26/2017 05:30,"0"
03/26/2017 05:45,"0"
03/26/2017 06:00,"0"
03/26/2017 06:15,"0"
03/26/2017 06:30,"0"
03/26/2017 06:45,"0"
03/26/2017 07:00,"0"
03/26/2017 07:15,"0"
03/26/2017 07:30,"0"
03/26/2017 07:45,"0"
03/26/2017 08:00,"69.1667"
03/26/2017 08:15,"117.3333"
03/26/2017 08:30,"150"
03/26/2017 08:45,"176"
03/26/2017 09:00,"167.3333"
03/26/2017 09:15,"150.5"
03/26/2017 09:30,"159.3333"
03/26/2017 09:45,"184.6667"
03/26/2017 10:00,"200.3333"
03/26/2017 10:15,"231.3333"
03/26/2017 10:30,"409.6667"
03/26/2017 10:45,"914.3333"
03/26/2017 11:00,"1205"
03/26/2017 11:15,"1046.1666"
03/26/2017 11:30,"1033.1666"
03/26/2017 11:45,"1564"
03/26/2017 12:00,"1292.8334"
03/26/2017 12:15,"1297.3334"
03/26/2017 12:30,"1624.8334"
03/26/2017 12:45,"1594.6666"
03/26/2017 13:00,"1620.3334"
03/26/2017 13:15,"1621.1666"
03/26/2017 13:30,"1650.3334"
03/26/2017 13:45,"1634.8334"
03/26/2017 14:00,"1607.6666"
03/26/2017 14:15,"1610.3334"
03/26/2017 14:30,"1602.6666"
03/26/2017 14:45,"1580.5"
03/26/2017 15:00,"1563.6666"
03/26/2017 15:15,"1520.6666"
03/26/2017 15:30,"1478.5"
03/26/2017 15:45,"1423.6666"
03/26/2017 16:00,"1345.3334"
03/26/2017 16:15,"1089.3334"
