Time,System Production (W)
12/03/2017 00:00,"0"
12/03/2017 00:15,"0"
12/03/2017 00:30,"0"
12/03/2017 00:45,"0"
12/03/2017 01:00,"0"
12/03/2017 01:15,"0"
12/03/2017 01:30,"0"
12/03/2017 01:45,"0"
12/03/2017 02:00,"0"
12/03/2017 02:15,"0"
12/03/2017 02:30,"0"
12/03/2017 02:45,"0"
12/03/2017 03:00,"0"
12/03/2017 03:15,"0"
12/03/2017 03:30,"0"
12/03/2017 03:45,"0"
12/03/2017 04:00,"0"
12/03/2017 04:15,"0"
12/03/2017 04:30,"0"
12/03/2017 04:45,"0"
12/03/2017 05:00,"0"
12/03/2017 05:15,"0"
12/03/2017 05:30,"0"
12/03/2017 05:45,"0"
12/03/2017 06:00,"0"
12/03/2017 06:15,"0"
12/03/2017 06:30,"0"
12/03/2017 06:45,"0"
12/03/2017 07:00,"0"
12/03/2017 07:15,"0"
12/03/2017 07:30,"0"
12/03/2017 07:45,"0"
12/03/2017 08:00,"0"
12/03/2017 08:15,"0"
12/03/2017 08:30,"0"
12/03/2017 08:45,"0"
12/03/2017 09:00,"0"
12/03/2017 09:15,"0"
12/03/2017 09:30,"0"
12/03/2017 09:45,"0"
12/03/2017 10:00,"0"
12/03/2017 10:15,"0"
12/03/2017 10:30,"0"
12/03/2017 10:45,"0"
12/03/2017 11:00,"0"
12/03/2017 11:15,"0"
12/03/2017 11:30,"0"
12/03/2017 11:45,"160"
12/03/2017 12:00,"283.3333"
12/03/2017 12:15,"236.3333"
12/03/2017 12:30,"180.6667"
12/03/2017 12:45,"104.6667"
12/03/2017 13:00,"59.3333"
12/03/2017 13:15,"46"
12/03/2017 13:30,"44.3333"
12/03/2017 13:45,"41.6667"
12/03/2017 14:00,"40.3333"
12/03/2017 14:15,"33.6667"
12/03/2017 14:30,"13"
12/03/2017 14:45,"0"
12/03/2017 15:00,"0"
12/03/2017 15:15,"0"
12/03/2017 15:30,"0"
12/03/2017 15:45,"0"
12/03/2017 16:00,"0"
12/03/2017 16:15,"0"
12/03/2017 16:30,"0"
12/03/2017 16:45,"0"
12/03/2017 17:00,"0"
12/03/2017 17:15,"0"
12/03/2017 17:30,"0"
12/03/2017 17:45,"0"
12/03/2017 18:00,"0"
12/03/2017 18:15,"0"
12/03/2017 18:30,"0"
12/03/2017 18:45,"0"
12/03/2017 19:00,"0"
12/03/2017 19:15,"0"
12/03/2017 19:30,"0"
12/03/2017 19:45,"0"
12/03/2017 20:00,"0"
12/03/2017 20:15,"0"
12/03/2017 20:30,"0"
12/03/2017 20:45,"0"
12/03/2017 21:00,"0"
12/03/2017 21:15,"0"
12/03/2017 21:30,"0"
12/03/2017 21:45,"0"
12/03/2017 22:00,"0"
12/03/2017 22:15,"0"
12/03/2017 22:30,"0"
12/03/2017 22:45,"0"
12/03/2017 23:00,"0"
12/03/2017 23:15,"0"
12/03/2017 23:30,"0"
12/03/2017 23:45,"0"
12/04/2017 00:00,"0"
12/04/2017 00:15,"0"
12/04/2017 00:30,"0"
12/04/2017 00:45,"0"
12/04/2017 01:00,"0"
12/04/2017 01:15,"0"
12/04/2017 01:30,"0"
12/04/2017 01:45,"0"
12/04/2017 02:00,"0"
12/04/2017 02:15,"0"
12/04/2017 02:30,"0"
12/04/2017 02:45,"0"
12/04/2017 03:00,"0"
12/04/2017 03:15,"0"
12/04/2017 03:30,"0"
12/04/2017 03:45,"0"
12/04/2017 04:00,"0"
12/04/2017 04:15,"0"
12/04/2017 04:30,"0"
12/04/2017 04:45,"0"
12/04/2017 05:00,"0"
12/04/2017 05:15,"0"
12/04/2017 05:30,"0"
12/04/2017 05:45,"0"
12/04/2017 06:00,"0"
12/04/2017 06:15,"0"
12/04/2017 06:30,"0"
12/04/2017 06:45,"0"
12/04/2017 07:00,"0"
12/04/2017 07:15,"0"
12/04/2017 07:30,"0"
12/04/2017 07:45,"0"
12/04/2017 08:00,"0"
12/04/2017 08:15,"0"
12/04/2017 08:30,"0"
12/04/2017 08:45,"0"
12/04/2017 09:00,"0"
12/04/2017 09:15,"0"
12/04/2017 09:30,"0"
12/04/2017 09:45,"0"
12/04/2017 10:00,"0"
12/04/2017 10:15,"0"
12/04/2017 10:30,"0"
12/04/2017 10:45,"0"
12/04/2017 11:00,"0"
12/04/2017 11:15,"0"
12/04/2017 11:30,"0"
12/04/2017 11:45,"188.6667"
12/04/2017 12:00,"335.6667"
12/04/2017 12:15,"316.6667"
12/04/2017 12:30,"181"
12/04/2017 12:45,"97.6667"
12/04/2017 13:00,"51.6667"
12/04/2017 13:15,"41"
12/04/2017 13:30,"56.6667"
12/04/2017 13:45,"92.6667"
12/04/2017 14:00,"78"
12/04/2017 14:15,"37.3333"
12/04/2017 14:30,"14"
12/04/2017 14:45,"0"
12/04/2017 15:00,"0"
12/04/2017 15:15,"0"
12/04/2017 15:30,"0"
12/04/2017 15:45,"0"
12/04/2017 16:00,"0"
12/04/2017 16:15,"0"
12/04/2017 16:30,"0"
12/04/2017 16:45,"0"
12/04/2017 17:00,"0"
12/04/2017 17:15,"0"
12/04/2017 17:30,"0"
12/04/2017 17:45,"0"
12/04/2017 18:00,"0"
12/04/2017 18:15,"0"
12/04/2017 18:30,"0"
12/04/2017 18:45,"0"
12/04/2017 19:00,"0"
12/04/2017 19:15,"0"
12/04/2017 19:30,"0"
12/04/2017 19:45,"0"
12/04/2017 20:00,"0"
12/04/2017 20:15,"0"
12/04/2017 20:30,"0"
12/04/2017 20:45,"0"
12/04/2017 21:00,"0"
12/04/2017 21:15,"0"
12/04/2017 21:30,"0"
12/04/2017 21:45,"0"
12/04/2017 22:00,"0"
12/04/2017 22:15,"0"
12/04/2017 22:30,"0"
12/04/2017 22:45,"0"
12/04/2017 23:00,"0"
12/04/2017 23:15,"0"
12/04/2017 23:30,"0"
12/04/2017 23:45,"0"
12/05/2017 00:00,"0"
12/05/2017 00:15,"0"
12/05/2017 00:30,"0"
12/05/2017 00:45,"0"
12/05/2017 01:00,"0"
12/05/2017 01:15,"0"
12/05/2017 01:30,"0"
12/05/2017 01:45,"0"
12/05/2017 02:00,"0"
12/05/2017 02:15,"0"
12/05/2017 02:30,"0"
12/05/2017 02:45,"0"
12/05/2017 03:00,"0"
12/05/2017 03:15,"0"
12/05/2017 03:30,"0"
12/05/2017 03:45,"0"
12/05/2017 04:00,"0"
12/05/2017 04:15,"0"
12/05/2017 04:30,"0"
12/05/2017 04:45,"0"
12/05/2017 05:00,"0"
12/05/2017 05:15,"0"
12/05/2017 05:30,"0"
12/05/2017 05:45,"0"
12/05/2017 06:00,"0"
12/05/2017 06:15,"0"
12/05/2017 06:30,"0"
12/05/2017 06:45,"0"
12/05/2017 07:00,"0"
12/05/2017 07:15,"0"
12/05/2017 07:30,"0"
12/05/2017 07:45,"0"
12/05/2017 08:00,"0"
12/05/2017 08:15,"0"
12/05/2017 08:30,"0"
12/05/2017 08:45,"0"
12/05/2017 09:00,"0"
12/05/2017 09:15,"0"
12/05/2017 09:30,"0"
12/05/2017 09:45,"0"
12/05/2017 10:00,"0"
12/05/2017 10:15,"0"
12/05/2017 10:30,"0"
12/05/2017 10:45,"0"
12/05/2017 11:00,"0"
12/05/2017 11:15,"0"
12/05/2017 11:30,"0"
12/05/2017 11:45,"98.6667"
12/05/2017 12:00,"163"
12/05/2017 12:15,"178"
12/05/2017 12:30,"158"
12/05/2017 12:45,"134"
12/05/2017 13:00,"99.3333"
12/05/2017 13:15,"111.6667"
12/05/2017 13:30,"108.3333"
12/05/2017 13:45,"110.6667"
12/05/2017 14:00,"98"
12/05/2017 14:15,"69"
12/05/2017 14:30,"60.3333"
12/05/2017 14:45,"34.3333"
12/05/2017 15:00,"7"
12/05/2017 15:15,"0"
12/05/2017 15:30,"0"
12/05/2017 15:45,"0"
12/05/2017 16:00,"0"
12/05/2017 16:15,"0"
12/05/2017 16:30,"0"
12/05/2017 16:45,"0"
12/05/2017 17:00,"0"
12/05/2017 17:15,"0"
12/05/2017 17:30,"0"
12/05/2017 17:45,"0"
12/05/2017 18:00,"0"
12/05/2017 18:15,"0"
12/05/2017 18:30,"0"
12/05/2017 18:45,"0"
12/05/2017 19:00,"0"
12/05/2017 19:15,"0"
12/05/2017 19:30,"0"
12/05/2017 19:45,"0"
12/05/2017 20:00,"0"
12/05/2017 20:15,"0"
12/05/2017 20:30,"0"
12/05/2017 20:45,"0"
12/05/2017 21:00,"0"
12/05/2017 21:15,"0"
12/05/2017 21:30,"0"
12/05/2017 21:45,"0"
12/05/2017 22:00,"0"
12/05/2017 22:15,"0"
12/05/2017 22:30,"0"
12/05/2017 22:45,"0"
12/05/2017 23:00,"0"
12/05/2017 23:15,"0"
12/05/2017 23:30,"0"
12/05/2017 23:45,"0"
12/06/2017 00:00,"0"
12/06/2017 00:15,"0"
12/06/2017 00:30,"0"
12/06/2017 00:45,"0"
12/06/2017 01:00,"0"
12/06/2017 01:15,"0"
12/06/2017 01:30,"0"
12/06/2017 01:45,"0"
12/06/2017 02:00,"0"
12/06/2017 02:15,"0"
12/06/2017 02:30,"0"
12/06/2017 02:45,"0"
12/06/2017 03:00,"0"
12/06/2017 03:15,"0"
12/06/2017 03:30,"0"
12/06/2017 03:45,"0"
12/06/2017 04:00,"0"
12/06/2017 04:15,"0"
12/06/2017 04:30,"0"
12/06/2017 04:45,"0"
12/06/2017 05:00,"0"
12/06/2017 05:15,"0"
12/06/2017 05:30,"0"
12/06/2017 05:45,"0"
12/06/2017 06:00,"0"
12/06/2017 06:15,"0"
12/06/2017 06:30,"0"
12/06/2017 06:45,"0"
12/06/2017 07:00,"0"
12/06/2017 07:15,"0"
12/06/2017 07:30,"0"
12/06/2017 07:45,"0"
12/06/2017 08:00,"0"
12/06/2017 08:15,"0"
12/06/2017 08:30,"0"
12/06/2017 08:45,"0"
12/06/2017 09:00,"0"
12/06/2017 09:15,"0"
12/06/2017 09:30,"0"
12/06/2017 09:45,"0"
12/06/2017 10:00,"0"
12/06/2017 10:15,"0"
12/06/2017 10:30,"0"
12/06/2017 10:45,"0"
12/06/2017 11:00,"0"
12/06/2017 11:15,"0"
12/06/2017 11:30,"0"
12/06/2017 11:45,"0"
12/06/2017 12:00,"0"
12/06/2017 12:15,"0"
12/06/2017 12:30,"0"
12/06/2017 12:45,"0"
12/06/2017 13:00,"0"
12/06/2017 13:15,"0"
12/06/2017 13:30,"0"
12/06/2017 13:45,"0"
12/06/2017 14:00,"0"
12/06/2017 14:15,"0"
12/06/2017 14:30,"0"
12/06/2017 14:45,"0"
12/06/2017 15:00,"0"
12/06/2017 15:15,"0"
12/06/2017 15:30,"0"
12/06/2017 15:45,"0"
12/06/2017 16:00,"0"
12/06/2017 16:15,"0"
12/06/2017 16:30,"0"
12/06/2017 16:45,"0"
12/06/2017 17:00,"0"
12/06/2017 17:15,"0"
12/06/2017 17:30,"0"
12/06/2017 17:45,"0"
12/06/2017 18:00,"0"
12/06/2017 18:15,"0"
12/06/2017 18:30,"0"
12/06/2017 18:45,"0"
12/06/2017 19:00,"0"
12/06/2017 19:15,"0"
12/06/2017 19:30,"0"
12/06/2017 19:45,"0"
12/06/2017 20:00,"0"
12/06/2017 20:15,"0"
12/06/2017 20:30,"0"
12/06/2017 20:45,"0"
12/06/2017 21:00,"0"
12/06/2017 21:15,"0"
12/06/2017 21:30,"0"
12/06/2017 21:45,"0"
12/06/2017 22:00,"0"
12/06/2017 22:15,"0"
12/06/2017 22:30,"0"
12/06/2017 22:45,"0"
12/06/2017 23:00,"0"
12/06/2017 23:15,"0"
12/06/2017 23:30,"0"
12/06/2017 23:45,"0"
12/07/2017 00:00,"0"
12/07/2017 00:15,"0"
12/07/2017 00:30,"0"
12/07/2017 00:45,"0"
12/07/2017 01:00,"0"
12/07/2017 01:15,"0"
12/07/2017 01:30,"0"
12/07/2017 01:45,"0"
12/07/2017 02:00,"0"
12/07/2017 02:15,"0"
12/07/2017 02:30,"0"
12/07/2017 02:45,"0"
12/07/2017 03:00,"0"
12/07/2017 03:15,"0"
12/07/2017 03:30,"0"
12/07/2017 03:45,"0"
12/07/2017 04:00,"0"
12/07/2017 04:15,"0"
12/07/2017 04:30,"0"
12/07/2017 04:45,"0"
12/07/2017 05:00,"0"
12/07/2017 05:15,"0"
12/07/2017 05:30,"0"
12/07/2017 05:45,"0"
12/07/2017 06:00,"0"
12/07/2017 06:15,"0"
12/07/2017 06:30,"0"
12/07/2017 06:45,"0"
12/07/2017 07:00,"0"
12/07/2017 07:15,"0"
12/07/2017 07:30,"0"
12/07/2017 07:45,"0"
12/07/2017 08:00,"0"
12/07/2017 08:15,"0"
12/07/2017 08:30,"0"
12/07/2017 08:45,"0"
12/07/2017 09:00,"0"
12/07/2017 09:15,"0"
12/07/2017 09:30,"0"
12/07/2017 09:45,"0"
12/07/2017 10:00,"0"
12/07/2017 10:15,"0"
12/07/2017 10:30,"0"
12/07/2017 10:45,"0"
12/07/2017 11:00,"0"
12/07/2017 11:15,"0"
12/07/2017 11:30,"0"
12/07/2017 11:45,"0"
12/07/2017 12:00,"0"
12/07/2017 12:15,"0"
12/07/2017 12:30,"0"
12/07/2017 12:45,"0"
12/07/2017 13:00,"0"
12/07/2017 13:15,"0"
12/07/2017 13:30,"0"
12/07/2017 13:45,"0"
12/07/2017 14:00,"0"
12/07/2017 14:15,"0"
12/07/2017 14:30,"0"
12/07/2017 14:45,"0"
12/07/2017 15:00,"0"
12/07/2017 15:15,"0"
12/07/2017 15:30,"0"
12/07/2017 15:45,"0"
12/07/2017 16:00,"0"
12/07/2017 16:15,"0"
12/07/2017 16:30,"0"
12/07/2017 16:45,"0"
12/07/2017 17:00,"0"
12/07/2017 17:15,"0"
12/07/2017 17:30,"0"
12/07/2017 17:45,"0"
12/07/2017 18:00,"0"
12/07/2017 18:15,"0"
12/07/2017 18:30,"0"
12/07/2017 18:45,"0"
12/07/2017 19:00,"0"
12/07/2017 19:15,"0"
12/07/2017 19:30,"0"
12/07/2017 19:45,"0"
12/07/2017 20:00,"0"
12/07/2017 20:15,"0"
12/07/2017 20:30,"0"
12/07/2017 20:45,"0"
12/07/2017 21:00,"0"
12/07/2017 21:15,"0"
12/07/2017 21:30,"0"
12/07/2017 21:45,"0"
12/07/2017 22:00,"0"
12/07/2017 22:15,"0"
12/07/2017 22:30,"0"
12/07/2017 22:45,"0"
12/07/2017 23:00,"0"
12/07/2017 23:15,"0"
12/07/2017 23:30,"0"
12/07/2017 23:45,"0"
12/08/2017 00:00,"0"
12/08/2017 00:15,"0"
12/08/2017 00:30,"0"
12/08/2017 00:45,"0"
12/08/2017 01:00,"0"
12/08/2017 01:15,"0"
12/08/2017 01:30,"0"
12/08/2017 01:45,"0"
12/08/2017 02:00,"0"
12/08/2017 02:15,"0"
12/08/2017 02:30,"0"
12/08/2017 02:45,"0"
12/08/2017 03:00,"0"
12/08/2017 03:15,"0"
12/08/2017 03:30,"0"
12/08/2017 03:45,"0"
12/08/2017 04:00,"0"
12/08/2017 04:15,"0"
12/08/2017 04:30,"0"
12/08/2017 04:45,"0"
12/08/2017 05:00,"0"
12/08/2017 05:15,"0"
12/08/2017 05:30,"0"
12/08/2017 05:45,"0"
12/08/2017 06:00,"0"
12/08/2017 06:15,"0"
12/08/2017 06:30,"0"
12/08/2017 06:45,"0"
12/08/2017 07:00,"0"
12/08/2017 07:15,"0"
12/08/2017 07:30,"0"
12/08/2017 07:45,"0"
12/08/2017 08:00,"0"
12/08/2017 08:15,"0"
12/08/2017 08:30,"0"
12/08/2017 08:45,"0"
12/08/2017 09:00,"0"
12/08/2017 09:15,"0"
12/08/2017 09:30,"0"
12/08/2017 09:45,"0"
12/08/2017 10:00,"0"
12/08/2017 10:15,"0"
12/08/2017 10:30,"0"
12/08/2017 10:45,"0"
12/08/2017 11:00,"98.6667"
12/08/2017 11:15,"124.6667"
12/08/2017 11:30,"80.3333"
12/08/2017 11:45,"102.3333"
12/08/2017 12:00,"97.6667"
12/08/2017 12:15,"65"
12/08/2017 12:30,"110.3333"
12/08/2017 12:45,"87"
12/08/2017 13:00,"99.6667"
12/08/2017 13:15,"104.3333"
12/08/2017 13:30,"90.3333"
12/08/2017 13:45,"82.3333"
12/08/2017 14:00,"55"
12/08/2017 14:15,"44.3333"
12/08/2017 14:30,"21.3333"
12/08/2017 14:45,"4"
12/08/2017 15:00,"0"
12/08/2017 15:15,"0"
12/08/2017 15:30,"0"
12/08/2017 15:45,"0"
12/08/2017 16:00,"0"
12/08/2017 16:15,"0"
12/08/2017 16:30,"0"
12/08/2017 16:45,"0"
12/08/2017 17:00,"0"
12/08/2017 17:15,"0"
12/08/2017 17:30,"0"
12/08/2017 17:45,"0"
12/08/2017 18:00,"0"
12/08/2017 18:15,"0"
12/08/2017 18:30,"0"
12/08/2017 18:45,"0"
12/08/2017 19:00,"0"
12/08/2017 19:15,"0"
12/08/2017 19:30,"0"
12/08/2017 19:45,"0"
12/08/2017 20:00,"0"
12/08/2017 20:15,"0"
12/08/2017 20:30,"0"
12/08/2017 20:45,"0"
12/08/2017 21:00,"0"
12/08/2017 21:15,"0"
12/08/2017 21:30,"0"
12/08/2017 21:45,"0"
12/08/2017 22:00,"0"
12/08/2017 22:15,"0"
12/08/2017 22:30,"0"
12/08/2017 22:45,"0"
12/08/2017 23:00,"0"
12/08/2017 23:15,"0"
12/08/2017 23:30,"0"
12/08/2017 23:45,"0"
12/09/2017 00:00,"0"
12/09/2017 00:15,"0"
12/09/2017 00:30,"0"
12/09/2017 00:45,"0"
12/09/2017 01:00,"0"
12/09/2017 01:15,"0"
12/09/2017 01:30,"0"
12/09/2017 01:45,"0"
12/09/2017 02:00,"0"
12/09/2017 02:15,"0"
12/09/2017 02:30,"0"
12/09/2017 02:45,"0"
12/09/2017 03:00,"0"
12/09/2017 03:15,"0"
12/09/2017 03:30,"0"
12/09/2017 03:45,"0"
12/09/2017 04:00,"0"
12/09/2017 04:15,"0"
12/09/2017 04:30,"0"
12/09/2017 04:45,"0"
12/09/2017 05:00,"0"
12/09/2017 05:15,"0"
12/09/2017 05:30,"0"
12/09/2017 05:45,"0"
12/09/2017 06:00,"0"
12/09/2017 06:15,"0"
12/09/2017 06:30,"0"
12/09/2017 06:45,"0"
12/09/2017 07:00,"0"
12/09/2017 07:15,"0"
12/09/2017 07:30,"0"
12/09/2017 07:45,"0"
