Time,System Production (W)
04/23/2017 00:00,"0"
04/23/2017 00:15,"0"
04/23/2017 00:30,"0"
04/23/2017 00:45,"0"
04/23/2017 01:00,"0"
04/23/2017 01:15,"0"
04/23/2017 01:30,"0"
04/23/2017 01:45,"0"
04/23/2017 02:00,"0"
04/23/2017 02:15,"0"
04/23/2017 02:30,"0"
04/23/2017 02:45,"0"
04/23/2017 03:00,"0"
04/23/2017 03:15,"0"
04/23/2017 03:30,"0"
04/23/2017 03:45,"0"
04/23/2017 04:00,"0"
04/23/2017 04:15,"0"
04/23/2017 04:30,"0"
04/23/2017 04:45,"0"
04/23/2017 05:00,"0"
04/23/2017 05:15,"0"
04/23/2017 05:30,"0"
04/23/2017 05:45,"0"
04/23/2017 06:00,"0"
04/23/2017 06:15,"0"
04/23/2017 06:30,"0"
04/23/2017 06:45,"0"
04/23/2017 07:00,"42"
04/23/2017 07:15,"42"
04/23/2017 07:30,"48.6667"
04/23/2017 07:45,"49.3333"
04/23/2017 08:00,"48.6667"
04/23/2017 08:15,"47.5"
04/23/2017 08:30,"49.5"
04/23/2017 08:45,"55.3333"
04/23/2017 09:00,"61.8333"
04/23/2017 09:15,"88.8333"
04/23/2017 09:30,"123.3333"
04/23/2017 09:45,"538.5"
04/23/2017 10:00,"861.8333"
04/23/2017 10:15,"960.6667"
04/23/2017 10:30,"1171.5"
04/23/2017 10:45,"1297.3334"
04/23/2017 11:00,"1465.8334"
04/23/2017 11:15,"1607.5"
04/23/2017 11:30,"1738"
04/23/2017 11:45,"1341.5"
04/23/2017 12:00,"2007.6666"
04/23/2017 12:15,"784.1667"
04/23/2017 12:30,"880.1667"
04/23/2017 12:45,"663.1667"
04/23/2017 13:00,"1163.5"
04/23/2017 13:15,"612.5"
04/23/2017 13:30,"1160.5"
04/23/2017 13:45,"1100.6666"
04/23/2017 14:00,"1425.5"
04/23/2017 14:15,"465.8333"
04/23/2017 14:30,"700.8333"
04/23/2017 14:45,"540.5"
04/23/2017 15:00,"669.8333"
04/23/2017 15:15,"1329.3334"
04/23/2017 15:30,"1447.5"
04/23/2017 15:45,"568.1667"
04/23/2017 16:00,"937"
04/23/2017 16:15,"353.6667"
04/23/2017 16:30,"674.5"
04/23/2017 16:45,"884.3333"
04/23/2017 17:00,"1507.3334"
04/23/2017 17:15,"617.8333"
04/23/2017 17:30,"765.8333"
04/23/2017 17:45,"1166.3334"
04/23/2017 18:00,"1033.3334"
04/23/2017 18:15,"709.3333"
04/23/2017 18:30,"730"
04/23/2017 18:45,"562.6667"
04/23/2017 19:00,"435.6667"
04/23/2017 19:15,"307.3333"
04/23/2017 19:30,"189.6667"
04/23/2017 19:45,"64.5"
04/23/2017 20:00,"25.6667"
04/23/2017 20:15,"1.8333"
04/23/2017 20:30,"0"
04/23/2017 20:45,"0"
04/23/2017 21:00,"0"
04/23/2017 21:15,"0"
04/23/2017 21:30,"0"
04/23/2017 21:45,"0"
04/23/2017 22:00,"0"
04/23/2017 22:15,"0"
04/23/2017 22:30,"0"
04/23/2017 22:45,"0"
04/23/2017 23:00,"0"
04/23/2017 23:15,"0"
04/23/2017 23:30,"0"
04/23/2017 23:45,"0"
04/24/2017 00:00,"0"
04/24/2017 00:15,"0"
04/24/2017 00:30,"0"
04/24/2017 00:45,"0"
04/24/2017 01:00,"0"
04/24/2017 01:15,"0"
04/24/2017 01:30,"0"
04/24/2017 01:45,"0"
04/24/2017 02:00,"0"
04/24/2017 02:15,"0"
04/24/2017 02:30,"0"
04/24/2017 02:45,"0"
04/24/2017 03:00,"0"
04/24/2017 03:15,"0"
04/24/2017 03:30,"0"
04/24/2017 03:45,"0"
04/24/2017 04:00,"0"
04/24/2017 04:15,"0"
04/24/2017 04:30,"0"
04/24/2017 04:45,"0"
04/24/2017 05:00,"0"
04/24/2017 05:15,"0"
04/24/2017 05:30,"0"
04/24/2017 05:45,"0"
04/24/2017 06:00,"0"
04/24/2017 06:15,"0"
04/24/2017 06:30,"0"
04/24/2017 06:45,"0"
04/24/2017 07:00,"0"
04/24/2017 07:15,"0"
04/24/2017 07:30,"0"
04/24/2017 07:45,"0"
04/24/2017 08:00,"0"
04/24/2017 08:15,"0"
04/24/2017 08:30,"0"
04/24/2017 08:45,"0"
04/24/2017 09:00,"0"
04/24/2017 09:15,"0"
04/24/2017 09:30,"0"
04/24/2017 09:45,"0"
04/24/2017 10:00,"0"
04/24/2017 10:15,"31.75"
04/24/2017 10:30,"63.1667"
04/24/2017 10:45,"129.5"
04/24/2017 11:00,"270.8333"
04/24/2017 11:15,"283.8333"
04/24/2017 11:30,"290"
04/24/2017 11:45,"354.6667"
04/24/2017 12:00,"371.1667"
04/24/2017 12:15,"357.8333"
04/24/2017 12:30,"394.8333"
04/24/2017 12:45,"506.5"
04/24/2017 13:00,"522.6667"
04/24/2017 13:15,"605"
04/24/2017 13:30,"721.8333"
04/24/2017 13:45,"527.6667"
04/24/2017 14:00,"516.3333"
04/24/2017 14:15,"506"
04/24/2017 14:30,"453"
04/24/2017 14:45,"483.3333"
04/24/2017 15:00,"552.1667"
04/24/2017 15:15,"514.5"
04/24/2017 15:30,"449.3333"
04/24/2017 15:45,"412.5"
04/24/2017 16:00,"405.5"
04/24/2017 16:15,"336"
04/24/2017 16:30,"336.1667"
04/24/2017 16:45,"289.1667"
04/24/2017 17:00,"228.8333"
04/24/2017 17:15,"185"
04/24/2017 17:30,"170.5"
04/24/2017 17:45,"129.8333"
04/24/2017 18:00,"139.6667"
04/24/2017 18:15,"126.8333"
04/24/2017 18:30,"82.8333"
04/24/2017 18:45,"91.3333"
04/24/2017 19:00,"92.3333"
04/24/2017 19:15,"46"
04/24/2017 19:30,"24.3333"
04/24/2017 19:45,"6.1667"
04/24/2017 20:00,"0"
04/24/2017 20:15,"0"
04/24/2017 20:30,"0"
04/24/2017 20:45,"0"
04/24/2017 21:00,"0"
04/24/2017 21:15,"0"
04/24/2017 21:30,"0"
04/24/2017 21:45,"0"
04/24/2017 22:00,"0"
04/24/2017 22:15,"0"
04/24/2017 22:30,"0"
04/24/2017 22:45,"0"
04/24/2017 23:00,"0"
04/24/2017 23:15,"0"
04/24/2017 23:30,"0"
04/24/2017 23:45,"0"
04/25/2017 00:00,"0"
04/25/2017 00:15,"0"
04/25/2017 00:30,"0"
04/25/2017 00:45,"0"
04/25/2017 01:00,"0"
04/25/2017 01:15,"0"
04/25/2017 01:30,"0"
04/25/2017 01:45,"0"
04/25/2017 02:00,"0"
04/25/2017 02:15,"0"
04/25/2017 02:30,"0"
04/25/2017 02:45,"0"
04/25/2017 03:00,"0"
04/25/2017 03:15,"0"
04/25/2017 03:30,"0"
04/25/2017 03:45,"0"
04/25/2017 04:00,"0"
04/25/2017 04:15,"0"
04/25/2017 04:30,"0"
04/25/2017 04:45,"0"
04/25/2017 05:00,"0"
04/25/2017 05:15,"0"
04/25/2017 05:30,"0"
04/25/2017 05:45,"0"
04/25/2017 06:00,"0"
04/25/2017 06:15,"0"
04/25/2017 06:30,"0"
04/25/2017 06:45,"0"
04/25/2017 07:00,"0"
04/25/2017 07:15,"0"
04/25/2017 07:30,"0"
04/25/2017 07:45,"0"
04/25/2017 08:00,"0"
04/25/2017 08:15,"0"
04/25/2017 08:30,"41.75"
04/25/2017 08:45,"98.5"
04/25/2017 09:00,"131"
04/25/2017 09:15,"147.6667"
04/25/2017 09:30,"351.8333"
04/25/2017 09:45,"677.1667"
04/25/2017 10:00,"805"
04/25/2017 10:15,"788.3333"
04/25/2017 10:30,"1058"
04/25/2017 10:45,"934.6667"
04/25/2017 11:00,"1285.3334"
04/25/2017 11:15,"1472.1666"
04/25/2017 11:30,"1567.3334"
04/25/2017 11:45,"1131.5"
04/25/2017 12:00,"872.3333"
04/25/2017 12:15,"947.6667"
04/25/2017 12:30,"1028.3334"
04/25/2017 12:45,"1147.1666"
04/25/2017 13:00,"1693.3334"
04/25/2017 13:15,"1460.8334"
04/25/2017 13:30,"930.3333"
04/25/2017 13:45,"1161.3334"
04/25/2017 14:00,"1144"
04/25/2017 14:15,"885.3333"
04/25/2017 14:30,"1143.1666"
04/25/2017 14:45,"671.1667"
04/25/2017 15:00,"791"
04/25/2017 15:15,"756.5"
04/25/2017 15:30,"1062"
04/25/2017 15:45,"1050.8334"
04/25/2017 16:00,"502"
04/25/2017 16:15,"857.1667"
04/25/2017 16:30,"563"
04/25/2017 16:45,"246.1667"
04/25/2017 17:00,"1403.6666"
04/25/2017 17:15,"548"
04/25/2017 17:30,"526"
04/25/2017 17:45,"736.1667"
04/25/2017 18:00,"690.8333"
04/25/2017 18:15,"861.8333"
04/25/2017 18:30,"733.3333"
04/25/2017 18:45,"659.3333"
04/25/2017 19:00,"466"
04/25/2017 19:15,"410.6667"
04/25/2017 19:30,"211.8333"
04/25/2017 19:45,"144.6667"
04/25/2017 20:00,"54.6667"
04/25/2017 20:15,"18.8333"
04/25/2017 20:30,"0"
04/25/2017 20:45,"0"
04/25/2017 21:00,"0"
04/25/2017 21:15,"0"
04/25/2017 21:30,"0"
04/25/2017 21:45,"0"
04/25/2017 22:00,"0"
04/25/2017 22:15,"0"
04/25/2017 22:30,"0"
04/25/2017 22:45,"0"
04/25/2017 23:00,"0"
04/25/2017 23:15,"0"
04/25/2017 23:30,"0"
04/25/2017 23:45,"0"
04/26/2017 00:00,"0"
04/26/2017 00:15,"0"
04/26/2017 00:30,"0"
04/26/2017 00:45,"0"
04/26/2017 01:00,"0"
04/26/2017 01:15,"0"
04/26/2017 01:30,"0"
04/26/2017 01:45,"0"
04/26/2017 02:00,"0"
04/26/2017 02:15,"0"
04/26/2017 02:30,"0"
04/26/2017 02:45,"0"
04/26/2017 03:00,"0"
04/26/2017 03:15,"0"
04/26/2017 03:30,"0"
04/26/2017 03:45,"0"
04/26/2017 04:00,"0"
04/26/2017 04:15,"0"
04/26/2017 04:30,"0"
04/26/2017 04:45,"0"
04/26/2017 05:00,"0"
04/26/2017 05:15,"0"
04/26/2017 05:30,"0"
04/26/2017 05:45,"0"
04/26/2017 06:00,"0"
04/26/2017 06:15,"0"
04/26/2017 06:30,"0"
04/26/2017 06:45,"0"
04/26/2017 07:00,"0"
04/26/2017 07:15,"0"
04/26/2017 07:30,"0"
04/26/2017 07:45,"0"
04/26/2017 08:00,"0"
04/26/2017 08:15,"18"
04/26/2017 08:30,"13.8333"
04/26/2017 08:45,"28.5"
04/26/2017 09:00,"51.3333"
04/26/2017 09:15,"128.3333"
04/26/2017 09:30,"351.5"
04/26/2017 09:45,"728.5"
04/26/2017 10:00,"970.1667"
04/26/2017 10:15,"1092.3334"
04/26/2017 10:30,"1182.6666"
04/26/2017 10:45,"1296.5"
04/26/2017 11:00,"1468.5"
04/26/2017 11:15,"1590.6666"
04/26/2017 11:30,"1705.5"
04/26/2017 11:45,"1807"
04/26/2017 12:00,"1967.3334"
04/26/2017 12:15,"1672.8334"
04/26/2017 12:30,"1196.8334"
04/26/2017 12:45,"1532.1666"
04/26/2017 13:00,"2055.6667"
04/26/2017 13:15,"1828.3334"
04/26/2017 13:30,"1918.6666"
04/26/2017 13:45,"1983.8334"
04/26/2017 14:00,"1720.5"
04/26/2017 14:15,"1659.3334"
04/26/2017 14:30,"1230.5"
04/26/2017 14:45,"1052.6666"
04/26/2017 15:00,"543"
04/26/2017 15:15,"1026.8334"
04/26/2017 15:30,"928.1667"
04/26/2017 15:45,"1890.3334"
04/26/2017 16:00,"1806.1666"
04/26/2017 16:15,"1270.3334"
04/26/2017 16:30,"285.1667"
04/26/2017 16:45,"699.1667"
04/26/2017 17:00,"1358"
04/26/2017 17:15,"1183.1666"
04/26/2017 17:30,"1052.1666"
04/26/2017 17:45,"765.5"
04/26/2017 18:00,"840.3333"
04/26/2017 18:15,"696.3333"
04/26/2017 18:30,"453"
04/26/2017 18:45,"291"
04/26/2017 19:00,"272.1667"
04/26/2017 19:15,"191.3333"
04/26/2017 19:30,"217.1667"
04/26/2017 19:45,"132.5"
04/26/2017 20:00,"41.3333"
04/26/2017 20:15,"12.3333"
04/26/2017 20:30,"0"
04/26/2017 20:45,"0"
04/26/2017 21:00,"0"
04/26/2017 21:15,"0"
04/26/2017 21:30,"0"
04/26/2017 21:45,"0"
04/26/2017 22:00,"0"
04/26/2017 22:15,"0"
04/26/2017 22:30,"0"
04/26/2017 22:45,"0"
04/26/2017 23:00,"0"
04/26/2017 23:15,"0"
04/26/2017 23:30,"0"
04/26/2017 23:45,"0"
04/27/2017 00:00,"0"
04/27/2017 00:15,"0"
04/27/2017 00:30,"0"
04/27/2017 00:45,"0"
04/27/2017 01:00,"0"
04/27/2017 01:15,"0"
04/27/2017 01:30,"0"
04/27/2017 01:45,"0"
04/27/2017 02:00,"0"
04/27/2017 02:15,"0"
04/27/2017 02:30,"0"
04/27/2017 02:45,"0"
