Time,System Production (W)
02/19/2017 00:00,"0"
02/19/2017 00:15,"0"
02/19/2017 00:30,"0"
02/19/2017 00:45,"0"
02/19/2017 01:00,"0"
02/19/2017 01:15,"0"
02/19/2017 01:30,"0"
02/19/2017 01:45,"0"
02/19/2017 02:00,"0"
02/19/2017 02:15,"0"
02/19/2017 02:30,"0"
02/19/2017 02:45,"0"
02/19/2017 03:00,"0"
02/19/2017 03:15,"0"
02/19/2017 03:30,"0"
02/19/2017 03:45,"0"
02/19/2017 04:00,"0"
02/19/2017 04:15,"0"
02/19/2017 04:30,"0"
02/19/2017 04:45,"0"
02/19/2017 05:00,"0"
02/19/2017 05:15,"0"
02/19/2017 05:30,"0"
02/19/2017 05:45,"0"
02/19/2017 06:00,"0"
02/19/2017 06:15,"0"
02/19/2017 06:30,"0"
02/19/2017 06:45,"0"
02/19/2017 07:00,"0"
02/19/2017 07:15,"0"
02/19/2017 07:30,"0"
02/19/2017 07:45,"0"
02/19/2017 08:00,"0"
02/19/2017 08:15,"0"
02/19/2017 08:30,"0"
02/19/2017 08:45,"0"
02/19/2017 09:00,"0"
02/19/2017 09:15,"0"
02/19/2017 09:30,"20"
02/19/2017 09:45,"9.5"
02/19/2017 10:00,"0"
02/19/2017 10:15,"0"
02/19/2017 10:30,"0"
02/19/2017 10:45,"59.3333"
02/19/2017 11:00,"206.1667"
02/19/2017 11:15,"506.8333"
02/19/2017 11:30,"379.5"
02/19/2017 11:45,"275.1667"
02/19/2017 12:00,"878"
02/19/2017 12:15,"765.1667"
02/19/2017 12:30,"908"
02/19/2017 12:45,"526.5"
02/19/2017 13:00,"357.6667"
02/19/2017 13:15,"368.8333"
02/19/2017 13:30,"389"
02/19/2017 13:45,"369.6667"
02/19/2017 14:00,"328"
02/19/2017 14:15,"284.6667"
02/19/2017 14:30,"280"
02/19/2017 14:45,"310.1667"
02/19/2017 15:00,"271"
02/19/2017 15:15,"240.8333"
02/19/2017 15:30,"194.6667"
02/19/2017 15:45,"156.3333"
02/19/2017 16:00,"105.5"
02/19/2017 16:15,"65.8333"
02/19/2017 16:30,"33.8333"
02/19/2017 16:45,"10"
02/19/2017 17:00,"0"
02/19/2017 17:15,"0"
02/19/2017 17:30,"0"
02/19/2017 17:45,"0"
02/19/2017 18:00,"0"
02/19/2017 18:15,"0"
02/19/2017 18:30,"0"
02/19/2017 18:45,"0"
02/19/2017 19:00,"0"
02/19/2017 19:15,"0"
02/19/2017 19:30,"0"
02/19/2017 19:45,"0"
02/19/2017 20:00,"0"
02/19/2017 20:15,"0"
02/19/2017 20:30,"0"
02/19/2017 20:45,"0"
02/19/2017 21:00,"0"
02/19/2017 21:15,"0"
02/19/2017 21:30,"0"
02/19/2017 21:45,"0"
02/19/2017 22:00,"0"
02/19/2017 22:15,"0"
02/19/2017 22:30,"0"
02/19/2017 22:45,"0"
02/19/2017 23:00,"0"
02/19/2017 23:15,"0"
02/19/2017 23:30,"0"
02/19/2017 23:45,"0"
02/20/2017 00:00,"0"
02/20/2017 00:15,"0"
02/20/2017 00:30,"0"
02/20/2017 00:45,"0"
02/20/2017 01:00,"0"
02/20/2017 01:15,"0"
02/20/2017 01:30,"0"
02/20/2017 01:45,"0"
02/20/2017 02:00,"0"
02/20/2017 02:15,"0"
02/20/2017 02:30,"0"
02/20/2017 02:45,"0"
02/20/2017 03:00,"0"
02/20/2017 03:15,"0"
02/20/2017 03:30,"0"
02/20/2017 03:45,"0"
02/20/2017 04:00,"0"
02/20/2017 04:15,"0"
02/20/2017 04:30,"0"
02/20/2017 04:45,"0"
02/20/2017 05:00,"0"
02/20/2017 05:15,"0"
02/20/2017 05:30,"0"
02/20/2017 05:45,"0"
02/20/2017 06:00,"0"
02/20/2017 06:15,"0"
02/20/2017 06:30,"0"
02/20/2017 06:45,"0"
02/20/2017 07:00,"0"
02/20/2017 07:15,"0"
02/20/2017 07:30,"0"
02/20/2017 07:45,"0"
02/20/2017 08:00,"0"
02/20/2017 08:15,"0"
02/20/2017 08:30,"0"
02/20/2017 08:45,"0"
02/20/2017 09:00,"0"
02/20/2017 09:15,"0"
02/20/2017 09:30,"0"
02/20/2017 09:45,"0"
02/20/2017 10:00,"43.5"
02/20/2017 10:15,"91"
02/20/2017 10:30,"114.3333"
02/20/2017 10:45,"110.3333"
02/20/2017 11:00,"151.6667"
02/20/2017 11:15,"165.6667"
02/20/2017 11:30,"136.1667"
02/20/2017 11:45,"154.1667"
02/20/2017 12:00,"167.8333"
02/20/2017 12:15,"119"
02/20/2017 12:30,"125"
02/20/2017 12:45,"101.6667"
02/20/2017 13:00,"84.5"
02/20/2017 13:15,"112"
02/20/2017 13:30,"147.6667"
02/20/2017 13:45,"110.1667"
02/20/2017 14:00,"89.5"
02/20/2017 14:15,"108.1667"
02/20/2017 14:30,"107.3333"
02/20/2017 14:45,"213"
02/20/2017 15:00,"158.6667"
02/20/2017 15:15,"143.1667"
02/20/2017 15:30,"142.1667"
02/20/2017 15:45,"94.1667"
02/20/2017 16:00,"50"
02/20/2017 16:15,"27.1667"
02/20/2017 16:30,"8"
02/20/2017 16:45,"0"
02/20/2017 17:00,"0"
02/20/2017 17:15,"0"
02/20/2017 17:30,"0"
02/20/2017 17:45,"0"
02/20/2017 18:00,"0"
02/20/2017 18:15,"0"
02/20/2017 18:30,"0"
02/20/2017 18:45,"0"
02/20/2017 19:00,"0"
02/20/2017 19:15,"0"
02/20/2017 19:30,"0"
02/20/2017 19:45,"0"
02/20/2017 20:00,"0"
02/20/2017 20:15,"0"
02/20/2017 20:30,"0"
02/20/2017 20:45,"0"
02/20/2017 21:00,"0"
02/20/2017 21:15,"0"
02/20/2017 21:30,"0"
02/20/2017 21:45,"0"
02/20/2017 22:00,"0"
02/20/2017 22:15,"0"
02/20/2017 22:30,"0"
02/20/2017 22:45,"0"
02/20/2017 23:00,"0"
02/20/2017 23:15,"0"
02/20/2017 23:30,"0"
02/20/2017 23:45,"0"
02/21/2017 00:00,"0"
02/21/2017 00:15,"0"
02/21/2017 00:30,"0"
02/21/2017 00:45,"0"
02/21/2017 01:00,"0"
02/21/2017 01:15,"0"
02/21/2017 01:30,"0"
02/21/2017 01:45,"0"
02/21/2017 02:00,"0"
02/21/2017 02:15,"0"
02/21/2017 02:30,"0"
02/21/2017 02:45,"0"
02/21/2017 03:00,"0"
02/21/2017 03:15,"0"
02/21/2017 03:30,"0"
02/21/2017 03:45,"0"
02/21/2017 04:00,"0"
02/21/2017 04:15,"0"
02/21/2017 04:30,"0"
02/21/2017 04:45,"0"
02/21/2017 05:00,"0"
02/21/2017 05:15,"0"
02/21/2017 05:30,"0"
02/21/2017 05:45,"0"
02/21/2017 06:00,"0"
02/21/2017 06:15,"0"
02/21/2017 06:30,"0"
02/21/2017 06:45,"0"
02/21/2017 07:00,"0"
02/21/2017 07:15,"0"
02/21/2017 07:30,"0"
02/21/2017 07:45,"0"
02/21/2017 08:00,"0"
02/21/2017 08:15,"0"
02/21/2017 08:30,"0"
02/21/2017 08:45,"71.6667"
02/21/2017 09:00,"117.1667"
02/21/2017 09:15,"123.3333"
02/21/2017 09:30,"140.8333"
02/21/2017 09:45,"157.6667"
02/21/2017 10:00,"204.5"
02/21/2017 10:15,"261.8333"
02/21/2017 10:30,"230.3333"
02/21/2017 10:45,"230"
02/21/2017 11:00,"184"
02/21/2017 11:15,"563.3333"
02/21/2017 11:30,"1142.8334"
02/21/2017 11:45,"352.6667"
02/21/2017 12:00,"433.5"
02/21/2017 12:15,"362"
02/21/2017 12:30,"228.6667"
02/21/2017 12:45,"264.1667"
02/21/2017 13:00,"306.3333"
