Time,System Production (W)
09/24/2017 00:00,"0"
09/24/2017 00:15,"0"
09/24/2017 00:30,"0"
09/24/2017 00:45,"0"
09/24/2017 01:00,"0"
09/24/2017 01:15,"0"
09/24/2017 01:30,"0"
09/24/2017 01:45,"0"
09/24/2017 02:00,"0"
09/24/2017 02:15,"0"
09/24/2017 02:30,"0"
09/24/2017 02:45,"0"
09/24/2017 03:00,"0"
09/24/2017 03:15,"0"
09/24/2017 03:30,"0"
09/24/2017 03:45,"0"
09/24/2017 04:00,"0"
09/24/2017 04:15,"0"
09/24/2017 04:30,"0"
09/24/2017 04:45,"0"
09/24/2017 05:00,"0"
09/24/2017 05:15,"0"
09/24/2017 05:30,"0"
09/24/2017 05:45,"0"
09/24/2017 06:00,"0"
09/24/2017 06:15,"0"
09/24/2017 06:30,"0"
09/24/2017 06:45,"0"
09/24/2017 07:00,"0"
09/24/2017 07:15,"0"
09/24/2017 07:30,"0"
09/24/2017 07:45,"0"
09/24/2017 08:00,"0"
09/24/2017 08:15,"0"
09/24/2017 08:30,"0"
09/24/2017 08:45,"0"
09/24/2017 09:00,"47.3333"
09/24/2017 09:15,"72.3333"
09/24/2017 09:30,"133.8333"
09/24/2017 09:45,"91.8333"
09/24/2017 10:00,"142.6667"
09/24/2017 10:15,"190.3333"
09/24/2017 10:30,"188.8333"
09/24/2017 10:45,"175"
09/24/2017 11:00,"177.5"
09/24/2017 11:15,"153.6667"
09/24/2017 11:30,"166.8333"
09/24/2017 11:45,"115.5"
09/24/2017 12:00,"163.1667"
09/24/2017 12:15,"152.6667"
09/24/2017 12:30,"113.1667"
09/24/2017 12:45,"138.3333"
09/24/2017 13:00,"141.6667"
09/24/2017 13:15,"105.3333"
09/24/2017 13:30,"50.3333"
09/24/2017 13:45,"61"
09/24/2017 14:00,"66.8333"
09/24/2017 14:15,"70.3333"
09/24/2017 14:30,"53.1667"
09/24/2017 14:45,"42.8333"
09/24/2017 15:00,"40.6667"
09/24/2017 15:15,"63"
09/24/2017 15:30,"47.3333"
09/24/2017 15:45,"29.6667"
09/24/2017 16:00,"26.6667"
09/24/2017 16:15,"27.1667"
09/24/2017 16:30,"23.1667"
09/24/2017 16:45,"10"
09/24/2017 17:00,"6.8333"
09/24/2017 17:15,"9.3333"
09/24/2017 17:30,"7.5"
09/24/2017 17:45,"0"
09/24/2017 18:00,"0"
09/24/2017 18:15,"0"
09/24/2017 18:30,"0"
09/24/2017 18:45,"0"
09/24/2017 19:00,"0"
09/24/2017 19:15,"0"
09/24/2017 19:30,"0"
09/24/2017 19:45,"0"
09/24/2017 20:00,"0"
09/24/2017 20:15,"0"
09/24/2017 20:30,"0"
09/24/2017 20:45,"0"
09/24/2017 21:00,"0"
09/24/2017 21:15,"0"
09/24/2017 21:30,"0"
09/24/2017 21:45,"0"
09/24/2017 22:00,"0"
09/24/2017 22:15,"0"
09/24/2017 22:30,"0"
09/24/2017 22:45,"0"
09/24/2017 23:00,"0"
09/24/2017 23:15,"0"
09/24/2017 23:30,"0"
09/24/2017 23:45,"0"
09/25/2017 00:00,"0"
09/25/2017 00:15,"0"
09/25/2017 00:30,"0"
09/25/2017 00:45,"0"
09/25/2017 01:00,"0"
09/25/2017 01:15,"0"
09/25/2017 01:30,"0"
09/25/2017 01:45,"0"
09/25/2017 02:00,"0"
09/25/2017 02:15,"0"
09/25/2017 02:30,"0"
09/25/2017 02:45,"0"
09/25/2017 03:00,"0"
09/25/2017 03:15,"0"
09/25/2017 03:30,"0"
09/25/2017 03:45,"0"
09/25/2017 04:00,"0"
09/25/2017 04:15,"0"
09/25/2017 04:30,"0"
09/25/2017 04:45,"0"
09/25/2017 05:00,"0"
09/25/2017 05:15,"0"
09/25/2017 05:30,"0"
