Time,System Production (W)
03/12/2017 00:00,"0"
03/12/2017 00:15,"0"
03/12/2017 00:30,"0"
03/12/2017 00:45,"0"
03/12/2017 01:00,"0"
03/12/2017 01:15,"0"
03/12/2017 01:30,"0"
03/12/2017 01:45,"0"
03/12/2017 02:00,"0"
03/12/2017 02:15,"0"
03/12/2017 02:30,"0"
03/12/2017 02:45,"0"
03/12/2017 03:00,"0"
03/12/2017 03:15,"0"
03/12/2017 03:30,"0"
03/12/2017 03:45,"0"
03/12/2017 04:00,"0"
03/12/2017 04:15,"0"
03/12/2017 04:30,"0"
03/12/2017 04:45,"0"
03/12/2017 05:00,"0"
03/12/2017 05:15,"0"
03/12/2017 05:30,"0"
03/12/2017 05:45,"0"
03/12/2017 06:00,"0"
03/12/2017 06:15,"0"
03/12/2017 06:30,"0"
03/12/2017 06:45,"0"
03/12/2017 07:00,"0"
03/12/2017 07:15,"0"
03/12/2017 07:30,"0"
03/12/2017 07:45,"0"
03/12/2017 08:00,"0"
03/12/2017 08:15,"113.3333"
03/12/2017 08:30,"185.8333"
03/12/2017 08:45,"280"
03/12/2017 09:00,"267.3333"
03/12/2017 09:15,"230.6667"
03/12/2017 09:30,"251.6667"
03/12/2017 09:45,"325.8333"
03/12/2017 10:00,"261.8333"
03/12/2017 10:15,"225"
03/12/2017 10:30,"369.1667"
03/12/2017 10:45,"320.3333"
03/12/2017 11:00,"412"
03/12/2017 11:15,"412.3333"
03/12/2017 11:30,"425.5"
03/12/2017 11:45,"472.3333"
03/12/2017 12:00,"456.6667"
03/12/2017 12:15,"363.6667"
03/12/2017 12:30,"275.5"
03/12/2017 12:45,"345.8333"
03/12/2017 13:00,"196.8333"
03/12/2017 13:15,"182.5"
03/12/2017 13:30,"173.8333"
03/12/2017 13:45,"242.1667"
03/12/2017 14:00,"245.1667"
03/12/2017 14:15,"227.5"
03/12/2017 14:30,"136.8333"
03/12/2017 14:45,"170.5"
03/12/2017 15:00,"98"
03/12/2017 15:15,"136"
03/12/2017 15:30,"108"
03/12/2017 15:45,"185"
03/12/2017 16:00,"150.8333"
03/12/2017 16:15,"78.6667"
03/12/2017 16:30,"49.6667"
03/12/2017 16:45,"33.6667"
03/12/2017 17:00,"26.5"
03/12/2017 17:15,"32.5"
03/12/2017 17:30,"12"
03/12/2017 17:45,"0"
03/12/2017 18:00,"0"
03/12/2017 18:15,"0"
03/12/2017 18:30,"0"
03/12/2017 18:45,"0"
03/12/2017 19:00,"0"
03/12/2017 19:15,"0"
03/12/2017 19:30,"0"
03/12/2017 19:45,"0"
03/12/2017 20:00,"0"
03/12/2017 20:15,"0"
03/12/2017 20:30,"0"
03/12/2017 20:45,"0"
03/12/2017 21:00,"0"
03/12/2017 21:15,"0"
03/12/2017 21:30,"0"
03/12/2017 21:45,"0"
03/12/2017 22:00,"0"
03/12/2017 22:15,"0"
03/12/2017 22:30,"0"
03/12/2017 22:45,"0"
03/12/2017 23:00,"0"
03/12/2017 23:15,"0"
03/12/2017 23:30,"0"
03/12/2017 23:45,"0"
03/13/2017 00:00,"0"
03/13/2017 00:15,"0"
03/13/2017 00:30,"0"
03/13/2017 00:45,"0"
03/13/2017 01:00,"0"
03/13/2017 01:15,"0"
03/13/2017 01:30,"0"
03/13/2017 01:45,"0"
03/13/2017 02:00,"0"
03/13/2017 02:15,"0"
03/13/2017 02:30,"0"
03/13/2017 02:45,"0"
03/13/2017 03:00,"0"
03/13/2017 03:15,"0"
03/13/2017 03:30,"0"
03/13/2017 03:45,"0"
03/13/2017 04:00,"0"
03/13/2017 04:15,"0"
03/13/2017 04:30,"0"
03/13/2017 04:45,"0"
03/13/2017 05:00,"0"
03/13/2017 05:15,"0"
03/13/2017 05:30,"0"
03/13/2017 05:45,"0"
03/13/2017 06:00,"0"
03/13/2017 06:15,"0"
03/13/2017 06:30,"0"
03/13/2017 06:45,"0"
03/13/2017 07:00,"0"
03/13/2017 07:15,"0"
03/13/2017 07:30,"0"
03/13/2017 07:45,"0"
03/13/2017 08:00,"0"
03/13/2017 08:15,"0"
03/13/2017 08:30,"0"
03/13/2017 08:45,"0"
03/13/2017 09:00,"74.5"
03/13/2017 09:15,"224.3333"
03/13/2017 09:30,"194"
03/13/2017 09:45,"184.8333"
03/13/2017 10:00,"145"
