Time,System Production (W)
06/18/2017 00:00,"0"
06/18/2017 00:15,"0"
06/18/2017 00:30,"0"
06/18/2017 00:45,"0"
06/18/2017 01:00,"0"
06/18/2017 01:15,"0"
06/18/2017 01:30,"0"
06/18/2017 01:45,"0"
06/18/2017 02:00,"0"
06/18/2017 02:15,"0"
06/18/2017 02:30,"0"
06/18/2017 02:45,"0"
06/18/2017 03:00,"0"
06/18/2017 03:15,"0"
06/18/2017 03:30,"0"
06/18/2017 03:45,"0"
06/18/2017 04:00,"0"
06/18/2017 04:15,"0"
06/18/2017 04:30,"0"
06/18/2017 04:45,"0"
06/18/2017 05:00,"0"
06/18/2017 05:15,"0"
06/18/2017 05:30,"0"
06/18/2017 05:45,"0"
06/18/2017 06:00,"50.3333"
06/18/2017 06:15,"78.5"
06/18/2017 06:30,"77"
06/18/2017 06:45,"92.8333"
06/18/2017 07:00,"100"
06/18/2017 07:15,"133.5"
06/18/2017 07:30,"185.6667"
06/18/2017 07:45,"235.3333"
06/18/2017 08:00,"241.1667"
06/18/2017 08:15,"323.1667"
06/18/2017 08:30,"343.3333"
06/18/2017 08:45,"345"
06/18/2017 09:00,"457.6667"
06/18/2017 09:15,"580.6667"
06/18/2017 09:30,"673"
06/18/2017 09:45,"762.3333"
06/18/2017 10:00,"601.6667"
06/18/2017 10:15,"715.1667"
06/18/2017 10:30,"599"
06/18/2017 10:45,"540.6667"
06/18/2017 11:00,"457.6667"
06/18/2017 11:15,"523.1667"
06/18/2017 11:30,"622.8333"
06/18/2017 11:45,"520.3333"
06/18/2017 12:00,"553.8333"
06/18/2017 12:15,"532"
06/18/2017 12:30,"561.1667"
06/18/2017 12:45,"600.3333"
06/18/2017 13:00,"516"
06/18/2017 13:15,"585.1667"
06/18/2017 13:30,"743.1667"
06/18/2017 13:45,"871.8333"
06/18/2017 14:00,"1466.6666"
06/18/2017 14:15,"1273.6666"
06/18/2017 14:30,"1307.6666"
06/18/2017 14:45,"1167.1666"
06/18/2017 15:00,"1166.3334"
06/18/2017 15:15,"1225"
06/18/2017 15:30,"900.6667"
06/18/2017 15:45,"732.3333"
06/18/2017 16:00,"789.1667"
06/18/2017 16:15,"1551.5"
06/18/2017 16:30,"1393.1666"
06/18/2017 16:45,"961.6667"
06/18/2017 17:00,"1005.6667"
06/18/2017 17:15,"1039.8334"
06/18/2017 17:30,"1022.6667"
06/18/2017 17:45,"1298"
06/18/2017 18:00,"1009.5"
06/18/2017 18:15,"318.1667"
06/18/2017 18:30,"427.8333"
06/18/2017 18:45,"326.3333"
06/18/2017 19:00,"395.3333"
06/18/2017 19:15,"346.8333"
06/18/2017 19:30,"315.3333"
06/18/2017 19:45,"297"
06/18/2017 20:00,"140"
06/18/2017 20:15,"105"
06/18/2017 20:30,"79"
06/18/2017 20:45,"62.3333"
06/18/2017 21:00,"49.8333"
06/18/2017 21:15,"32.8333"
06/18/2017 21:30,"55.1667"
06/18/2017 21:45,"29.5"
06/18/2017 22:00,"3.1667"
06/18/2017 22:15,"0"
06/18/2017 22:30,"0"
06/18/2017 22:45,"0"
06/18/2017 23:00,"0"
06/18/2017 23:15,"0"
06/18/2017 23:30,"0"
06/18/2017 23:45,"0"
06/19/2017 00:00,"0"
06/19/2017 00:15,"0"
06/19/2017 00:30,"0"
06/19/2017 00:45,"0"
06/19/2017 01:00,"0"
06/19/2017 01:15,"0"
06/19/2017 01:30,"0"
06/19/2017 01:45,"0"
06/19/2017 02:00,"0"
06/19/2017 02:15,"0"
06/19/2017 02:30,"0"
06/19/2017 02:45,"0"
06/19/2017 03:00,"0"
06/19/2017 03:15,"0"
06/19/2017 03:30,"0"
06/19/2017 03:45,"0"
06/19/2017 04:00,"0"
06/19/2017 04:15,"0"
06/19/2017 04:30,"0"
06/19/2017 04:45,"0"
06/19/2017 05:00,"0"
06/19/2017 05:15,"0"
06/19/2017 05:30,"0"
06/19/2017 05:45,"18.25"
06/19/2017 06:00,"90.6667"
06/19/2017 06:15,"106"
06/19/2017 06:30,"103.1667"
06/19/2017 06:45,"94.6667"
06/19/2017 07:00,"149"
06/19/2017 07:15,"143.1667"
06/19/2017 07:30,"136.3333"
06/19/2017 07:45,"220"
06/19/2017 08:00,"429.8333"
06/19/2017 08:15,"422.6667"
06/19/2017 08:30,"535.6667"
06/19/2017 08:45,"469.5"
06/19/2017 09:00,"558.3333"
06/19/2017 09:15,"583.8333"
06/19/2017 09:30,"776.1667"
06/19/2017 09:45,"834.6667"
06/19/2017 10:00,"1005"
06/19/2017 10:15,"1082.5"
06/19/2017 10:30,"1140.5"
06/19/2017 10:45,"1201.5"
06/19/2017 11:00,"1143"
06/19/2017 11:15,"1434.3334"
06/19/2017 11:30,"1499.5"
06/19/2017 11:45,"1580.6666"
06/19/2017 12:00,"1478.3334"
06/19/2017 12:15,"1543.6666"
06/19/2017 12:30,"1440.8334"
06/19/2017 12:45,"1752"
06/19/2017 13:00,"2183.8333"
06/19/2017 13:15,"1754.5"
06/19/2017 13:30,"1464.3334"
06/19/2017 13:45,"1887.6666"
06/19/2017 14:00,"1761.1666"
06/19/2017 14:15,"1841.6666"
06/19/2017 14:30,"1258.6666"
06/19/2017 14:45,"542.5"
06/19/2017 15:00,"735.3333"
06/19/2017 15:15,"812.1667"
06/19/2017 15:30,"812.6667"
06/19/2017 15:45,"1039.8334"
06/19/2017 16:00,"603"
06/19/2017 16:15,"346"
06/19/2017 16:30,"324.8333"
06/19/2017 16:45,"375.3333"
06/19/2017 17:00,"236.8333"
06/19/2017 17:15,"197.3333"
06/19/2017 17:30,"209.3333"
06/19/2017 17:45,"94.5"
06/19/2017 18:00,"151.5"
06/19/2017 18:15,"173.5"
06/19/2017 18:30,"139.3333"
06/19/2017 18:45,"69.1667"
06/19/2017 19:00,"22.1667"
06/19/2017 19:15,"4.1667"
06/19/2017 19:30,"14.6667"
06/19/2017 19:45,"21.3333"
06/19/2017 20:00,"7.1667"
06/19/2017 20:15,"0"
06/19/2017 20:30,"19.25"
06/19/2017 20:45,"39.6667"
06/19/2017 21:00,"38.5"
06/19/2017 21:15,"50.1667"
06/19/2017 21:30,"53.3333"
06/19/2017 21:45,"46"
06/19/2017 22:00,"16.3333"
06/19/2017 22:15,"0"
06/19/2017 22:30,"0"
06/19/2017 22:45,"0"
06/19/2017 23:00,"0"
06/19/2017 23:15,"0"
06/19/2017 23:30,"0"
06/19/2017 23:45,"0"
06/20/2017 00:00,"0"
06/20/2017 00:15,"0"
06/20/2017 00:30,"0"
06/20/2017 00:45,"0"
06/20/2017 01:00,"0"
06/20/2017 01:15,"0"
06/20/2017 01:30,"0"
06/20/2017 01:45,"0"
06/20/2017 02:00,"0"
06/20/2017 02:15,"0"
06/20/2017 02:30,"0"
06/20/2017 02:45,"0"
06/20/2017 03:00,"0"
